RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,43,98,2010,8,19,536,-9,30,D,57.3423,2.4550,57.3117,2.4846,43F2,-9,81,V,-9,1,1,R,5.1,-9,-9,3890,280,-9,-9,-9,-9,74,19,-9,-9,-9,158,4.2,-9,80,0.1,-9,-9,300,26,300,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3890,74,19,-9,O,O,O,0.28786,0.07391,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,44,100,2010,8,19,858,-9,30,D,57.1254,3.1556,57.1064,3.2087,43F3,-9,65,V,-9,1,1,R,5.2,-9,-9,3835,225,-9,-9,-9,-9,70,19,-9,-9,-9,119,4.1,-9,202,0.2,-9,-9,300,19,300,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3835,70,19,-9,O,O,O,0.26845,0.072865,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,36,101,2010,8,19,1252,-9,30,D,56.7427,3.5574,56.7416,3.616,42F3,-9,62,V,-9,1,1,R,5.1,-9,-9,3539,240,-9,-9,-9,-9,74,20,-9,-9,-9,84,3.8,-9,188,-9,-9,-9,290,27,300,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3539,74,20,-9,O,O,O,0.261886,0.07078,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,12,40,2010,8,12,820,-9,30,D,53.7444,5.2776,53.7473,5.3332,36F5,-9,31,V,-9,1,1,R,5.5,-9,-9,3698,150,-9,-9,-9,-9,62,17,-9,-9,-9,97,4,-9,67,1.5,-9,-9,220,10,240,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3698,62,17,-9,O,O,O,0.229276,0.062866,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,18,42,2010,8,12,1443,-9,30,D,54.7635,4.8579,54.7705,4.9133,38F4,-9,43,V,-9,1,1,R,5.7,-9,-9,3676,170,-9,-9,-9,-9,61,16,-9,-9,-9,83,4,-9,261,0.9,-9,-9,190,11,240,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3676,61,16,-9,O,O,O,0.224236,0.058816,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,19,49,2010,8,13,506,-9,30,D,54.6504,5.5414,54.6221,5.5675,38F5,-9,42,V,-9,1,1,R,5.5,-9,-9,3535,170,-9,-9,-9,-9,63,17,-9,-9,-9,147,3.8,-9,278,0.9,-9,-9,200,16,220,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3535,63,17,-9,O,O,O,0.222705,0.060095,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,20,51,2010,8,13,856,-9,30,D,54.5580,6.3439,54.5768,6.3904,38F6,-9,40,V,-9,1,1,R,5.3,-9,-9,3632,160,-9,-9,-9,-9,65,17,-9,-9,-9,49,3.9,-9,86,0.6,-9,-9,200,8,220,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3632,65,17,-9,O,O,O,0.23608,0.061744,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,21,53,2010,8,13,1329,-9,30,D,54.9291,7.0622,54.9196,7.0086,38F7,-9,31,V,-9,1,1,R,5.7,-9,-9,3626,150,-9,-9,-9,-9,60,17,-9,-9,-9,249,3.9,-9,112,0.9,-9,-9,200,8,220,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3626,60,17,-9,O,O,O,0.21756,0.061642,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,30,54,2010,8,13,1804,-9,30,D,55.6142,7.1878,55.6461,7.1677,40F7,-9,30,V,-9,1,1,R,5.4,-9,-9,3774,150,-9,-9,-9,-9,64,17,-9,-9,-9,334,4.1,-9,323,0.9,-9,-9,180,5,220,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3774,64,17,-9,O,O,O,0.241536,0.064158,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,29,57,2010,8,14,515,-9,30,D,55.6901,6.7299,55.6755,6.7812,40F6,-9,36,V,-9,1,1,R,5.5,-9,-9,3662,170,-9,-9,-9,-9,64,18,-9,-9,-9,117,4,-9,318,0.9,-9,-9,80,8,250,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3662,64,18,-9,O,O,O,0.234368,0.065916,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,28,64,2010,8,15,520,-9,30,D,55.7263,5.2892,55.7577,5.2709,40F5,-9,52,V,-9,1,1,R,5,-9,-9,3647,235,-9,-9,-9,-9,76,20,-9,-9,-9,344,3.9,-9,269,0.4,-9,-9,350,13,350,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3647,76,20,-9,O,O,O,0.277172,0.07294,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,27,67,2010,8,15,1029,-9,30,D,55.5198,4.5544,55.4944,4.5898,40F4,-9,32,V,-9,1,1,R,5.6,-9,-9,3548,150,-9,-9,-9,-9,61,16,-9,-9,-9,133,3.8,-9,83,0.4,-9,-9,350,22,350,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3548,61,16,-9,O,O,O,0.216428,0.056768,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,26,69,2010,8,15,1420,-9,30,D,55.5785,3.7338,55.6044,3.6985,40F3,-9,37,V,-9,1,1,R,5.5,-9,-9,3633,150,-9,-9,-9,-9,64,17,-9,-9,-9,329,3.9,-9,-9,-9,-9,-9,350,26,350,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3633,64,17,-9,O,O,O,0.232512,0.061761,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,25,71,2010,8,15,1811,-9,30,D,55.6874,2.7661,55.7206,2.7643,40F2,-9,70,V,-9,1,1,R,5,-9,-9,3672,240,-9,-9,-9,-9,76,20,-9,-9,-9,3,4,-9,233,0.4,-9,-9,-9,25,350,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3672,76,20,-9,O,O,O,0.279072,0.07344,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,24,76,2010,8,16,520,-9,30,D,55.8215,1.1999,55.8553,1.2087,40F1,-9,78,V,-9,1,1,R,5.1,-9,-9,3823,280,-9,-9,-9,-9,75,19,-9,-9,-9,9,4.1,-9,217,0.3,-9,-9,10,16,-9,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3823,75,19,-9,O,O,O,0.286725,0.072637,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,63,128,2010,8,23,729,-9,31,D,59.3048,1.7048,59.3113,1.6419,47F1,-9,114,V,-9,1,1,R,4.8,-9,-9,3660,350,-9,-9,-9,-9,80,21,-9,-9,-9,285,3.8,-9,23,0.2,-9,-9,250,4,270,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3660,80,21,-9,O,O,O,0.2928,0.07686,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,62,130,2010,8,23,1120,-9,30,D,59.2340,0.8784,59.2075,0.9116,47F0,-9,116,V,-9,1,1,R,4.8,-9,-9,3542,350,-9,-9,-9,-9,83,20,-9,-9,-9,141,3.8,-9,180,0.2,-9,-9,90,7,340,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3542,83,20,-9,O,O,O,0.293986,0.07084,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,54,134,2010,8,24,546,-9,30,D,58.4222,0.7547,58.396,0.7159,45F0,-9,143,V,-9,1,1,R,4.9,-9,-9,3766,420,-9,-9,-9,-9,75,19,-9,-9,-9,216,4.1,-9,349,0.4,-9,-9,10,17,60,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3766,75,19,-9,O,O,O,0.28245,0.071554,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,55,136,2010,8,24,958,-9,31,D,58.2600,1.4679,58.226,1.4629,45F1,-9,105,V,-9,1,1,R,4.7,-9,-9,3792,350,-9,-9,-9,-9,80,21,-9,-9,-9,191,4,-9,125,0.1,-9,-9,340,24,350,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3792,80,21,-9,O,O,O,0.30336,0.079632,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,47,137,2010,8,24,1327,-9,30,D,57.8192,1.5047,57.7871,1.5207,44F1,-9,88,V,-9,1,1,R,4.6,-9,-9,3683,315,-9,-9,-9,-9,82,21,-9,-9,-9,176,4,-9,198,0.4,-9,-9,330,27,340,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3683,82,21,-9,O,O,O,0.302006,0.077343,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,45,140,2010,8,25,544,-9,30,D,57.9267,-0.3258,57.897,-0.2985,44E9,-9,113,V,-9,1,1,R,5,-9,-9,3698,350,-9,-9,-9,-9,77,20,-9,-9,-9,158,4,-9,13,0.2,-9,-9,320,34,330,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3698,77,20,-9,O,O,O,0.284746,0.07396,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,53,141,2010,8,25,913,-9,30,D,58.2212,-0.5360,58.2468,-0.5767,45E9,-9,109,V,-9,1,1,R,4.7,-9,-9,3635,330,-9,-9,-9,-9,82,21,-9,-9,-9,302,3.9,-9,46,0.1,-9,-9,300,28,350,2.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3635,82,21,-9,O,O,O,0.29807,0.076335,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,52,142,2010,8,25,1242,-9,30,D,58.0262,-1.2241,58.0039,-1.177,45E8,-9,101,V,-9,1,1,R,4.7,-9,-9,3770,325,-9,-9,-9,-9,81,20,-9,-9,-9,121,4.1,-9,178,0.5,-9,-9,300,25,350,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3770,81,20,-9,O,O,O,0.30537,0.0754,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,40,143,2010,8,25,1808,-9,30,D,57.0652,-1.7284,57.038,-1.7662,43E8,-9,114,V,-9,1,1,R,5,-9,-9,3870,345,-9,-9,-9,-9,73,20,-9,-9,-9,213,4.2,-9,353,0.6,-9,-9,180,8,350,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3870,73,20,-9,O,O,O,0.28251,0.0774,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,3,5,2010,8,7,2019,-9,30,D,51.8052,3.6018,51.8244,3.6457,32F3,-9,23,V,-9,1,1,R,5,-9,-9,3690,150,-9,-9,-9,-9,66,18,-9,-9,-9,52,4,-9,205,0.6,-9,-9,230,20,240,0.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3690,66,18,-9,O,O,O,0.24354,0.06642,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,6,8,2010,8,8,525,-9,30,D,52.6869,4.1978,52.7178,4.2185,34F4,-9,25,V,-9,1,1,R,5.3,-9,-9,3727,150,-9,-9,-9,-9,64,16,-9,-9,-9,19,4,-9,157,0.1,-9,-9,350,12,240,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3727,64,16,-9,O,O,O,0.238528,0.059632,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,5,10,2010,8,8,943,-9,30,D,52.6596,3.4119,52.6939,3.4088,34F3,-9,30,V,-9,1,1,R,5.2,-9,-9,3787,150,-9,-9,-9,-9,66,18,-9,-9,-9,360,4.1,-9,208,0.5,-9,-9,350,20,270,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3787,66,18,-9,O,O,O,0.249942,0.068166,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,4,11,2010,8,8,1319,-9,30,D,52.8145,2.7407,52.8468,2.7423,34F2,-9,38,V,-9,1,1,R,5.7,-9,-9,3561,150,-9,-9,-9,-9,62,19,-9,-9,-9,2,3.8,-9,2,0.9,-9,-9,350,16,350,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3561,62,19,-9,O,O,O,0.220782,0.067659,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,9,14,2010,8,9,519,-9,30,D,53.8321,2.6455,53.8449,2.5949,36F2,-9,68,V,-9,1,1,R,4.5,-9,-9,3603,250,-9,-9,-9,-9,78,18,-9,-9,-9,286,3.9,-9,122,0.7,-9,-9,-9,-9,350,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3603,78,18,-9,O,O,O,0.281034,0.064854,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,41,86,2010,8,17,1430,-9,30,D,57.0903,-0.2936,57.0686,-0.2483,43E9,-9,79,V,-9,1,1,R,5.3,-9,-9,3658,280,-9,-9,-9,-9,72,19,-9,-9,-9,131,4,-9,24,0.3,-9,-9,340,13,50,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3658,72,19,-9,O,O,O,0.263376,0.069502,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,33,87,2010,8,17,1804,-9,30,D,56.7603,0.3286,56.7913,0.3518,42F0,-9,86,V,-9,1,1,R,5,-9,-9,3722,300,-9,-9,-9,-9,76,19,-9,-9,-9,13,4,-9,210,0.2,-9,-9,300,12,50,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3722,76,19,-9,O,O,O,0.282872,0.070718,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,46,90,2010,8,18,539,-9,30,D,57.5294,0.4877,57.5102,0.5394,44F0,-9,87,V,-9,1,1,R,4.8,-9,-9,3756,315,-9,-9,-9,-9,80,20,-9,-9,-9,117,4.1,-9,172,0.8,-9,-9,320,25,340,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3756,80,20,-9,O,O,O,0.30048,0.07512,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,42,92,2010,8,18,953,-9,30,D,57.1559,1.5307,57.1355,1.5795,43F1,-9,93,V,-9,1,1,R,5,-9,-9,3700,300,-9,-9,-9,-9,76,20,-9,-9,-9,122,4,-9,228,0.1,-9,-9,300,24,320,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3700,76,20,-9,O,O,O,0.2812,0.074,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,34,94,2010,8,18,1323,-9,30,D,56.7681,1.4409,56.7515,1.4932,42F1,-9,96,V,-9,1,1,R,5.1,-9,-9,3744,300,-9,-9,-9,-9,80,21,-9,-9,-9,126,4,-9,34,0.2,-9,-9,300,25,310,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3744,80,21,-9,O,O,O,0.29952,0.078624,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,37,103,2010,8,19,1758,-9,30,D,56.7173,4.6530,56.7294,4.5967,42F4,-9,59,V,-9,1,1,R,5,-9,-9,3669,240,-9,-9,-9,-9,75,19,-9,-9,-9,284,4,-9,92,0.1,-9,-9,270,19,300,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3669,75,19,-9,O,O,O,0.275175,0.069711,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,48,106,2010,8,20,525,-9,30,D,57.7470,3.5083,57.7491,3.5703,44F3,-9,64,V,-9,1,1,R,4.8,-9,-9,3695,260,-9,-9,-9,-9,78,20,-9,-9,-9,92,4,-9,27,0.1,-9,-9,240,7,280,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3695,78,20,-9,O,O,O,0.28821,0.0739,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,49,108,2010,8,20,1012,-9,30,D,57.6663,4.7223,57.6981,4.7334,44F4,-9,82,V,-9,1,1,R,5,-9,-9,3619,290,-9,-9,-9,-9,76,20,-9,-9,-9,5,3.9,-9,352,-9,-9,-9,170,20,180,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3619,76,20,-9,O,O,O,0.275044,0.07238,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,50,110,2010,8,20,1318,-9,30,D,57.7137,5.1750,57.7408,5.2098,44F5,-9,108,V,-9,1,1,R,5.1,-9,-9,3652,300,-9,-9,-9,-9,73,18,-9,-9,-9,8,3.9,-9,-9,-9,-9,-9,170,21,180,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3652,73,18,-9,O,O,O,0.266596,0.065736,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,58,112,2010,8,20,1756,-9,30,D,58.0929,4.7865,58.1143,4.7395,45F4,-9,149,V,-9,1,1,R,4.8,-9,-9,3690,420,-9,-9,-9,-9,78,20,-9,-9,-9,303,4,-9,200,-9,-9,-9,170,18,180,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3690,78,20,-9,O,O,O,0.28782,0.0738,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,56,114,2010,8,21,519,-9,31,D,58.2552,2.7087,58.2781,2.7553,45F2,-9,72,V,-9,1,1,R,5.1,-9,-9,3755,250,-9,-9,-9,-9,75,19,-9,-9,-9,53,3.9,-9,20,0.3,-9,-9,220,17,200,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3755,75,19,-9,O,O,O,0.281625,0.071345,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,57,116,2010,8,21,1011,-9,30,D,58.4521,3.9222,58.4834,3.944,45F3,-9,148,V,-9,1,1,R,4.7,-9,-9,3658,425,-9,-9,-9,-9,79,20,-9,-9,-9,10,4,-9,157,0.1,-9,-9,210,23,200,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3658,79,20,-9,O,O,O,0.288982,0.07316,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,65,117,2010,8,21,1622,-9,30,D,59.2064,3.3718,59.2331,3.4094,47F3,-9,167,V,-9,1,1,R,4.3,-9,-9,3700,480,-9,-9,-9,-9,85,21,-9,-9,-9,26,4,-9,341,0.1,-9,-9,240,24,230,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3700,85,21,-9,O,O,O,0.3145,0.0777,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,70,120,2010,8,22,517,-9,30,D,60.1575,3.1097,60.1853,3.144,49F3,-9,125,V,-9,1,1,R,4.6,-9,-9,3638,381,-9,-9,-9,-9,81,21,-9,-9,-9,23,3.9,-9,342,0.2,-9,-9,240,24,235,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3638,81,21,-9,O,O,O,0.294678,0.076398,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,75,121,2010,8,22,1115,-9,30,D,61.0561,2.6694,61.0534,2.6013,51F2,-9,245,V,-9,1,1,R,4.5,-9,-9,3675,650,-9,-9,-9,-9,88,22,-9,-9,-9,268,4,-9,191,0.2,-9,-9,270,20,250,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3675,88,22,-9,O,O,O,0.3234,0.08085,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,69,123,2010,8,22,1755,-9,30,D,60.2759,2.1117,60.2423,2.1126,49F2,-9,113,V,-9,1,1,R,4.7,-9,-9,3670,340,-9,-9,-9,-9,81,22,-9,-9,-9,182,4,-9,7,0.3,-9,-9,290,12,250,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3670,81,22,-9,O,O,O,0.29727,0.08074,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,64,126,2010,8,23,510,-9,30,D,59.2956,2.1220,59.2753,2.0703,47F2,-9,120,V,-9,1,1,R,4.8,-9,-9,3652,366,-9,-9,-9,-9,82,21,-9,-9,-9,235,3.9,-9,348,0.2,-9,-9,130,4,270,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3652,82,21,-9,O,O,O,0.299464,0.076692,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,39,59,2010,8,14,1149,-9,30,D,56.5904,6.9954,56.5996,6.9369,42F6,-9,35,V,-9,1,1,R,5.8,-9,-9,3749,150,-9,-9,-9,-9,58,19,-9,-9,-9,289,4,-9,99,0.2,-9,-9,20,9,350,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3749,58,19,-9,O,O,O,0.217442,0.071231,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,38,61,2010,8,14,1801,-9,30,D,56.7767,5.7972,56.7776,5.7358,42F5,-9,56,V,-9,1,1,R,5,-9,-9,3779,250,-9,-9,-9,-9,75,19,-9,-9,-9,280,4.1,-9,282,0.2,-9,-9,340,11,350,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3779,75,19,-9,O,O,O,0.283425,0.071801,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,50,96,2011,8,21,525,-9,30,D,57.7113,5.1680,57.7385,5.2052,44F5,-9,105,V,-9,1,1,R,5,-9,-9,3721,385,-9,-9,-9,-9,81,21,-9,-9,-9,38,4,-9,170,-9,-9,-9,160,16,230,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3721,81,21,-9,O,O,O,0.301401,0.078141,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,49,99,2011,8,21,905,-9,30,D,57.6763,4.7257,57.7087,4.7385,44F4,-9,86,V,-9,1,1,R,5.1,-9,-9,3642,300,-9,-9,-9,-9,78,20,-9,-9,-9,9,3.9,-9,326,-9,-9,-9,200,16,210,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3642,78,20,-9,O,O,O,0.284076,0.07284,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,58,101,2011,8,21,1317,-9,30,D,58.0960,4.7802,58.1133,4.7265,45F4,-9,157,V,-9,1,1,R,4.8,-9,-9,3694,480,-9,-9,-9,-9,84,22,-9,-9,-9,285,4,-9,-9,-9,-9,-9,220,12,180,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3694,84,22,-9,O,O,O,0.310296,0.081268,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,57,102,2011,8,21,1815,-9,30,D,58.4647,3.9210,58.4968,3.9308,45F3,-9,152,V,-9,1,1,R,4.8,-9,-9,3597,500,-9,-9,-9,-9,83,22,-9,-9,-9,14,3.9,-9,178,-9,-9,-9,280,9,200,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3597,83,22,-9,O,O,O,0.298551,0.079134,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,48,106,2011,8,22,523,-9,30,D,57.7557,3.5197,57.7678,3.4648,44F3,-9,64,V,-9,1,1,R,5.3,-9,-9,3525,260,-9,-9,-9,-9,77,20,-9,-9,-9,302,3.8,-9,178,0.2,-9,-9,280,8,190,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3525,77,20,-9,O,O,O,0.271425,0.0705,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,56,107,2011,8,22,1030,-9,30,D,58.2665,2.7280,58.2387,2.6998,45F2,-9,73,V,-9,1,1,R,5.1,-9,-9,3546,280,-9,-9,-9,-9,80,20,-9,-9,-9,211,3.8,-9,343,0.2,-9,-9,270,15,300,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3546,80,20,-9,O,O,O,0.28368,0.07092,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,55,109,2011,8,22,1758,-9,30,D,58.2362,1.4565,58.2682,1.4647,45F1,-9,107,V,-9,1,1,R,4.8,-9,-9,3590,350,-9,-9,-9,-9,84,22,-9,-9,-9,4,3.9,-9,183,0.1,-9,-9,300,16,270,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3590,84,22,-9,O,O,O,0.30156,0.07898,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,54,112,2011,8,23,549,-9,30,D,58.3927,0.7140,58.4192,0.7492,45F0,-9,148,V,-9,1,1,R,4.8,-9,-9,3630,450,-9,-9,-9,-9,83,21,-9,-9,-9,36,3.9,-9,164,0.7,-9,-9,-9,-9,-9,0.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3630,83,21,-9,O,O,O,0.30129,0.07623,-9,20212109
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,47,113,2011,8,23,1132,-9,30,D,57.8220,1.4987,57.7923,1.5155,44F1,-9,91,V,-9,1,1,R,5.2,-9,-9,3485,325,-9,-9,-9,-9,78,20,-9,-9,-9,160,3.8,-9,4,0.2,-9,-9,90,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3485,78,20,-9,O,O,O,0.27183,0.0697,-9,20212109
